,ID,block,trial_number,food,reaction_time,rating,fat,sugar
1902,9,taste,28,bacon,1.46,7.0,low,high
1903,9,taste,29,peach,0.54,9.0,high,low
1904,9,taste,30,candy,3.95,4.0,high,low
1905,9,taste,31,peanut butter,0.81,3.0,low,low
1906,9,taste,32,avocado,1.29,5.0,low,low
1907,9,taste,33,peanut butter,1.93,5.0,low,low
1908,9,taste,34,popcorn,3.95,6.0,low,low
1909,9,taste,35,pizza,1.85,10.0,high,low
1910,9,taste,36,shrimp,1.39,2.0,high,high
1911,9,taste,37,peanut butter,2.11,9.0,low,low
1912,9,taste,38,cookie,3.71,10.0,high,high
1913,9,taste,39,popcorn,2.11,8.0,low,low
1914,9,taste,40,yogurt,3.61,10.0,low,high
1915,9,taste,41,chicken,3.45,7.0,low,low
1916,9,taste,42,milk,0.82,3.0,low,high
1917,9,taste,43,milk,3.02,7.0,low,high
1918,9,taste,44,peanut butter,1.47,6.0,low,low
1919,9,taste,45,onion rings,2.4,8.0,low,low
1920,9,taste,46,cucumber,3.3,4.0,low,high
1921,9,taste,47,granola,2.25,5.0,low,low
1922,9,taste,48,chocolate,1.57,10.0,high,high
1923,9,taste,49,bacon,0.64,7.0,low,high
1924,9,taste,50,chicken,3.69,9.0,low,low
1925,9,taste,51,onion rings,0.99,10.0,low,low
1926,9,taste,52,milk,0.79,5.0,low,high
1927,9,taste,53,spinach,2.56,1.0,low,low
1928,9,taste,54,syrup,2.26,7.0,low,low
1929,9,taste,55,toast,3.07,2.0,high,high
1930,9,taste,56,pizza,1.59,9.0,high,low
1931,9,taste,57,burger,2.84,1.0,high,high
1932,9,taste,58,steak,0.81,6.0,high,low
1933,9,taste,59,cereal,,,high,high
1934,9,taste,60,milk,1.31,4.0,low,high
1935,9,taste,61,donut,1.72,6.0,high,high
1936,9,taste,62,onion rings,2.84,2.0,low,low
1937,9,taste,63,bacon,0.96,4.0,low,high
1938,9,taste,64,salmon,2.14,1.0,low,low
1939,9,taste,65,nuts,1.32,10.0,low,high
1940,9,taste,66,peach,3.19,8.0,high,low
1941,9,taste,67,milk,3.31,4.0,low,high
1942,9,taste,68,broccoli,0.98,9.0,low,high
1943,9,taste,69,cucumber,3.97,5.0,low,high
1944,9,taste,70,carrot,0.63,10.0,high,high
1945,9,taste,71,ice cream,2.0,10.0,high,low
1946,9,taste,72,carrot,3.74,8.0,high,high
1947,9,taste,73,watermelon,2.88,9.0,low,high
1948,9,taste,74,beans,1.19,6.0,low,high
1949,9,taste,75,bacon,3.83,6.0,low,high
1950,9,choice,1,grapes,2.02,7.0,high,high
1951,9,choice,2,popcorn,2.79,5.0,low,low
1952,9,choice,3,beef,3.82,3.0,high,high
1953,9,choice,4,chicken,3.26,1.0,low,low
1954,9,choice,5,banana,3.2,7.0,low,low
1955,9,choice,6,pizza,3.81,8.0,high,low
1956,9,choice,7,kale,2.85,2.0,low,high
1957,9,choice,8,grapes,2.0,9.0,high,high
1958,9,choice,9,mango,0.83,9.0,low,low
1959,9,choice,10,pasta,2.21,4.0,low,high
1960,9,choice,11,lettuce,2.71,10.0,low,high
1961,9,choice,12,oatmeal,1.16,9.0,high,low
1962,9,choice,13,granola,3.81,2.0,low,low
1963,9,choice,14,pizza,3.03,8.0,high,low
1964,9,choice,15,soda,3.83,8.0,low,high
1965,9,choice,16,cookie,1.6,7.0,high,high
1966,9,choice,17,pizza,3.78,9.0,high,low
1967,9,choice,18,waffles,3.52,7.0,low,low
1968,9,choice,19,chicken,1.2,1.0,low,low
1969,9,choice,20,watermelon,1.77,1.0,low,high
1970,9,choice,21,watermelon,0.58,6.0,low,high
1971,9,choice,22,carrot,3.42,9.0,high,high
1972,9,choice,23,milk,3.44,8.0,low,high
1973,9,choice,24,lettuce,2.06,2.0,low,high
1974,9,choice,25,granola,1.67,8.0,low,low
1975,9,choice,26,pear,3.34,9.0,high,high
1976,9,choice,27,syrup,1.68,10.0,low,low
1977,9,choice,28,mango,3.59,3.0,low,low
1978,9,choice,29,tofu,0.87,3.0,low,high
1979,9,choice,30,yogurt,1.26,4.0,low,high
1980,9,choice,31,cheese,2.93,3.0,high,low
1981,9,choice,32,mango,0.71,9.0,low,low
1982,9,choice,33,banana,1.89,5.0,low,low
1983,9,choice,34,apple,3.09,10.0,high,low
1984,9,choice,35,broccoli,1.29,5.0,low,high
1985,9,choice,36,avocado,2.09,6.0,low,low
1986,9,choice,37,pasta,2.61,3.0,low,high
1987,9,choice,38,mango,3.04,3.0,low,low
1988,9,choice,39,oatmeal,0.53,10.0,high,low
1989,9,choice,40,waffles,0.78,6.0,low,low
1990,9,choice,41,pasta,0.85,1.0,low,high
1991,9,choice,42,popcorn,0.62,8.0,low,low
1992,9,choice,43,cake,2.71,9.0,high,low
1993,9,choice,44,lettuce,2.12,5.0,low,high
1994,9,choice,45,turkey,2.78,4.0,high,low
1995,9,choice,46,chocolate,3.08,10.0,high,high
1996,9,choice,47,bacon,1.69,1.0,low,high
1997,9,choice,48,cranberries,1.09,9.0,high,low
1998,9,choice,49,shrimp,0.76,2.0,high,high
1999,9,choice,50,lettuce,2.59,1.0,low,high
2000,9,choice,51,rice,1.66,5.0,low,low
2001,9,choice,52,fries,2.59,4.0,low,high
2002,9,choice,53,lettuce,1.84,2.0,low,high
2003,9,choice,54,avocado,3.83,5.0,low,low
2004,9,choice,55,chicken,3.1,7.0,low,low
2005,9,choice,56,kale,3.3,5.0,low,high
2006,9,choice,57,steak,1.24,3.0,high,low
2007,9,choice,58,pizza,2.95,6.0,high,low
2008,9,choice,59,fries,1.37,3.0,low,high
2009,9,choice,60,cheese,3.06,7.0,high,low
2010,9,choice,61,eggs,2.99,8.0,low,low
2011,9,choice,62,cake,1.3,9.0,high,low
2012,9,choice,63,kale,0.76,5.0,low,high
2013,9,choice,64,steak,1.48,5.0,high,low
2014,9,choice,65,apple,0.8,4.0,high,low
2015,9,choice,66,popcorn,3.17,7.0,low,low
2016,9,choice,67,fries,2.22,9.0,low,high
2017,9,choice,68,spinach,1.41,10.0,low,low
2018,9,choice,69,eggs,3.32,4.0,low,low
2019,9,choice,70,peach,2.04,6.0,high,low
2020,9,choice,71,eggs,3.72,7.0,low,low
2021,9,choice,72,nuts,1.6,4.0,low,high
2022,9,choice,73,pizza,3.21,7.0,high,low
2023,9,choice,74,kale,1.38,8.0,low,high
2024,9,choice,75,shrimp,2.99,2.0,high,high
2025,10,health,1,eggs,3.06,7.0,low,low
2026,10,health,2,waffles,0.79,10.0,low,low
2027,10,health,3,chocolate,1.98,5.0,high,high
2028,10,health,4,donut,1.13,8.0,high,high
2029,10,health,5,ice cream,3.78,4.0,high,low
2030,10,health,6,lettuce,2.21,4.0,low,high
2031,10,health,7,cucumber,,,low,high
2032,10,health,8,pear,3.48,9.0,high,high
2033,10,health,9,peach,1.58,2.0,high,low
2034,10,health,10,waffles,3.83,9.0,low,low
2035,10,health,11,banana,3.78,1.0,low,low
2036,10,health,12,bacon,2.5,8.0,low,high
2037,10,health,13,shrimp,1.83,1.0,high,high
2038,10,health,14,pizza,3.76,8.0,high,low
2039,10,health,15,peach,3.1,4.0,high,low
2040,10,health,16,beef,2.61,3.0,high,high
2041,10,health,17,broccoli,2.73,9.0,low,high
2042,10,health,18,kale,1.01,9.0,low,high
2043,10,health,19,beans,3.06,9.0,low,high
2044,10,health,20,broccoli,2.18,7.0,low,high
2045,10,health,21,peanut butter,1.48,8.0,low,low
2046,10,health,22,avocado,3.12,5.0,low,low
2047,10,health,23,pear,3.47,5.0,high,high
2048,10,health,24,salmon,3.07,3.0,low,low
2049,10,health,25,cake,2.16,3.0,high,low
2050,10,health,26,broccoli,3.17,2.0,low,high
2051,10,health,27,steak,3.24,7.0,high,low
2052,10,health,28,beef,1.36,10.0,high,high
2053,10,health,29,cheese,2.99,6.0,high,low
2054,10,health,30,pasta,2.49,7.0,low,high
2055,10,health,31,eggs,1.66,9.0,low,low
2056,10,health,32,ice cream,3.71,3.0,high,low
2057,10,health,33,cheese,2.58,10.0,high,low
2058,10,health,34,eggs,1.53,5.0,low,low
2059,10,health,35,donut,1.18,9.0,high,high
2060,10,health,36,banana,1.22,5.0,low,low
2061,10,health,37,popcorn,1.56,1.0,low,low
2062,10,health,38,cake,2.87,5.0,high,low
2063,10,health,39,carrot,3.31,3.0,high,high
2064,10,health,40,carrot,3.02,4.0,high,high
2065,10,health,41,cheese,3.26,8.0,high,low
2066,10,health,42,milk,2.35,7.0,low,high
2067,10,health,43,salmon,1.72,4.0,low,low
2068,10,health,44,onion rings,2.78,10.0,low,low
2069,10,health,45,cranberries,3.36,8.0,high,low
2070,10,health,46,yogurt,3.65,1.0,low,high
2071,10,health,47,watermelon,3.27,6.0,low,high
2072,10,health,48,onion rings,2.14,1.0,low,low
2073,10,health,49,bacon,3.27,7.0,low,high
2074,10,health,50,carrot,1.61,3.0,high,high
2075,10,health,51,cake,3.86,4.0,high,low
2076,10,health,52,avocado,2.88,1.0,low,low
2077,10,health,53,pasta,3.64,6.0,low,high
2078,10,health,54,cheese,1.79,3.0,high,low
2079,10,health,55,onion rings,0.96,6.0,low,low
2080,10,health,56,turkey,1.57,3.0,high,low
2081,10,health,57,peanut butter,3.99,3.0,low,low
2082,10,health,58,toast,0.52,6.0,high,high
2083,10,health,59,broccoli,3.19,2.0,low,high
2084,10,health,60,peanut butter,3.56,5.0,low,low
2085,10,health,61,fries,0.7,8.0,low,high
2086,10,health,62,cranberries,0.69,7.0,high,low
2087,10,health,63,ice cream,2.88,10.0,high,low
2088,10,health,64,chicken,1.11,4.0,low,low
2089,10,health,65,spinach,2.11,9.0,low,low
2090,10,health,66,cake,2.22,10.0,high,low
2091,10,health,67,pizza,1.77,3.0,high,low
2092,10,health,68,granola,1.66,1.0,low,low
2093,10,health,69,syrup,3.59,1.0,low,low
2094,10,health,70,peanut butter,3.35,5.0,low,low
2095,10,health,71,watermelon,1.82,3.0,low,high
2096,10,health,72,rice,2.72,4.0,low,low
2097,10,health,73,onion rings,0.53,4.0,low,low
2098,10,health,74,watermelon,3.83,10.0,low,high
2099,10,health,75,chicken,2.06,8.0,low,low
2100,10,taste,1,beef,2.79,7.0,high,high
2101,10,taste,2,spinach,2.14,6.0,low,low
2102,10,taste,3,steak,2.32,9.0,high,low
2103,10,taste,4,ice cream,3.05,10.0,high,low
2104,10,taste,5,beans,2.93,8.0,low,high
2105,10,taste,6,pear,3.71,7.0,high,high
2106,10,taste,7,bacon,1.61,4.0,low,high
2107,10,taste,8,cake,0.72,10.0,high,low
2108,10,taste,9,broccoli,0.7,9.0,low,high
2109,10,taste,10,apple,3.7,2.0,high,low
2110,10,taste,11,beans,0.76,7.0,low,high
2111,10,taste,12,cranberries,0.74,7.0,high,low
2112,10,taste,13,peanut butter,1.45,9.0,low,low
2113,10,taste,14,pizza,3.83,3.0,high,low
2114,10,taste,15,soda,3.36,10.0,low,high
2115,10,taste,16,pizza,1.33,1.0,high,low
2116,10,taste,17,yogurt,0.8,8.0,low,high
2117,10,taste,18,cranberries,2.63,8.0,high,low
2118,10,taste,19,cereal,2.87,10.0,high,high
2119,10,taste,20,beans,1.11,5.0,low,high
2120,10,taste,21,ice cream,3.04,5.0,high,low
2121,10,taste,22,kale,0.61,1.0,low,high
2122,10,taste,23,kale,1.69,10.0,low,high
2123,10,taste,24,grapes,3.12,3.0,high,high
2124,10,taste,25,pizza,2.61,5.0,high,low
2125,10,taste,26,pasta,2.2,7.0,low,high
2126,10,taste,27,granola,3.8,5.0,low,low
2127,10,taste,28,chicken,1.4,7.0,low,low
2128,10,taste,29,apple,3.92,1.0,high,low
2129,10,taste,30,apple,2.75,2.0,high,low
2130,10,taste,31,milk,3.35,6.0,low,high
2131,10,taste,32,cereal,3.79,10.0,high,high
2132,10,taste,33,donut,2.22,6.0,high,high
2133,10,taste,34,cranberries,2.56,9.0,high,low
2134,10,taste,35,beans,2.86,6.0,low,high
2135,10,taste,36,burger,2.78,7.0,high,high
2136,10,taste,37,donut,3.51,3.0,high,high
2137,10,taste,38,pear,2.71,3.0,high,high
2138,10,taste,39,popcorn,2.32,7.0,low,low
2139,10,taste,40,turkey,2.07,2.0,high,low
2140,10,taste,41,cookie,3.86,2.0,high,high
2141,10,taste,42,grapes,0.89,6.0,high,high
2142,10,taste,43,steak,0.65,4.0,high,low
2143,10,taste,44,candy,3.34,5.0,high,low
2144,10,taste,45,cranberries,2.69,5.0,high,low
2145,10,taste,46,shrimp,1.68,5.0,high,high
2146,10,taste,47,steak,1.9,3.0,high,low
2147,10,taste,48,grapes,1.33,7.0,high,high
2148,10,taste,49,cranberries,2.42,7.0,high,low
2149,10,taste,50,cucumber,1.95,8.0,low,high
2150,10,taste,51,syrup,0.59,6.0,low,low
2151,10,taste,52,spinach,2.83,1.0,low,low
2152,10,taste,53,eggs,3.46,9.0,low,low
2153,10,taste,54,cookie,0.62,8.0,high,high
2154,10,taste,55,cookie,1.29,1.0,high,high
2155,10,taste,56,steak,0.94,3.0,high,low
2156,10,taste,57,ice cream,3.18,1.0,high,low
2157,10,taste,58,watermelon,2.44,4.0,low,high
2158,10,taste,59,cake,0.99,1.0,high,low
2159,10,taste,60,watermelon,2.45,9.0,low,high
2160,10,taste,61,onion rings,2.1,1.0,low,low
2161,10,taste,62,yogurt,1.2,10.0,low,high
2162,10,taste,63,cookie,1.73,6.0,high,high
2163,10,taste,64,tofu,0.77,9.0,low,high
2164,10,taste,65,candy,2.02,2.0,high,low
2165,10,taste,66,watermelon,3.18,10.0,low,high
2166,10,taste,67,donut,1.49,4.0,high,high
2167,10,taste,68,nuts,2.77,1.0,low,high
2168,10,taste,69,cucumber,2.88,5.0,low,high
2169,10,taste,70,nuts,1.51,4.0,low,high
2170,10,taste,71,cookie,3.65,3.0,high,high
2171,10,taste,72,cucumber,2.7,10.0,low,high
2172,10,taste,73,beef,3.21,8.0,high,high
2173,10,taste,74,bacon,2.54,6.0,low,high
2174,10,taste,75,fries,3.74,1.0,low,high
2175,10,choice,1,cereal,2.06,9.0,high,high
2176,10,choice,2,burger,2.79,1.0,high,high
2177,10,choice,3,onion rings,2.87,3.0,low,low
2178,10,choice,4,yogurt,2.8,9.0,low,high
2179,10,choice,5,tofu,3.37,7.0,low,high
2180,10,choice,6,beef,3.24,1.0,high,high
2181,10,choice,7,grapes,3.39,7.0,high,high
2182,10,choice,8,oatmeal,2.4,2.0,high,low
2183,10,choice,9,waffles,2.85,9.0,low,low
2184,10,choice,10,cake,2.59,4.0,high,low
2185,10,choice,11,oatmeal,2.08,1.0,high,low
2186,10,choice,12,peach,3.72,4.0,high,low
2187,10,choice,13,cereal,2.61,7.0,high,high
2188,10,choice,14,candy,2.91,3.0,high,low
2189,10,choice,15,burger,1.53,5.0,high,high
2190,10,choice,16,granola,3.61,2.0,low,low
2191,10,choice,17,turkey,1.19,4.0,high,low
2192,10,choice,18,chocolate,1.88,7.0,high,high
2193,10,choice,19,eggs,3.08,9.0,low,low
2194,10,choice,20,burger,1.99,1.0,high,high
2195,10,choice,21,chocolate,2.29,6.0,high,high
2196,10,choice,22,pizza,3.79,5.0,high,low
2197,10,choice,23,beans,3.64,9.0,low,high
2198,10,choice,24,chicken,0.53,6.0,low,low
2199,10,choice,25,watermelon,1.17,4.0,low,high
2200,10,choice,26,apple,1.81,9.0,high,low
2201,10,choice,27,onion rings,3.34,5.0,low,low
2202,10,choice,28,pear,2.3,6.0,high,high
2203,10,choice,29,burger,3.07,6.0,high,high
2204,10,choice,30,kale,3.53,6.0,low,high
2205,10,choice,31,cheese,2.73,3.0,high,low
2206,10,choice,32,watermelon,2.92,10.0,low,high
2207,10,choice,33,soda,2.53,5.0,low,high
2208,10,choice,34,chocolate,3.19,8.0,high,high
2209,10,choice,35,rice,2.24,3.0,low,low
2210,10,choice,36,donut,2.8,9.0,high,high
2211,10,choice,37,chocolate,2.61,7.0,high,high
2212,10,choice,38,shrimp,1.47,2.0,high,high
2213,10,choice,39,cookie,1.82,10.0,high,high
2214,10,choice,40,chicken,2.94,9.0,low,low
2215,10,choice,41,chocolate,2.26,2.0,high,high
2216,10,choice,42,chicken,1.11,6.0,low,low
2217,10,choice,43,steak,2.87,6.0,high,low
2218,10,choice,44,broccoli,1.92,10.0,low,high
2219,10,choice,45,nuts,3.3,4.0,low,high
2220,10,choice,46,soda,1.64,9.0,low,high
2221,10,choice,47,carrot,3.98,4.0,high,high
2222,10,choice,48,cookie,0.86,3.0,high,high
2223,10,choice,49,watermelon,0.82,4.0,low,high
2224,10,choice,50,broccoli,3.83,9.0,low,high
2225,10,choice,51,soda,1.5,5.0,low,high
2226,10,choice,52,cheese,1.36,5.0,high,low
2227,10,choice,53,carrot,1.02,2.0,high,high
2228,10,choice,54,cheese,2.36,1.0,high,low
2229,10,choice,55,cranberries,1.53,3.0,high,low
2230,10,choice,56,peach,1.15,4.0,high,low
2231,10,choice,57,onion rings,3.3,7.0,low,low
2232,10,choice,58,peach,2.85,7.0,high,low
2233,10,choice,59,syrup,0.91,9.0,low,low
2234,10,choice,60,milk,1.45,6.0,low,high
2235,10,choice,61,chocolate,3.69,1.0,high,high
2236,10,choice,62,syrup,3.89,5.0,low,low
2237,10,choice,63,cranberries,,,high,low
2238,10,choice,64,carrot,2.79,10.0,high,high
2239,10,choice,65,pear,2.64,3.0,high,high
2240,10,choice,66,apple,3.2,5.0,high,low
2241,10,choice,67,shrimp,2.15,3.0,high,high
2242,10,choice,68,cake,3.15,5.0,high,low
2243,10,choice,69,fries,0.75,5.0,low,high
2244,10,choice,70,peanut butter,1.26,9.0,low,low
2245,10,choice,71,fries,3.62,7.0,low,high
2246,10,choice,72,eggs,0.93,7.0,low,low
2247,10,choice,73,nuts,2.19,10.0,low,high
2248,10,choice,74,pizza,2.48,9.0,high,low
2249,10,choice,75,turkey,3.69,5.0,high,low
2250,11,health,1,broccoli,3.52,7.0,low,high
2251,11,health,2,cake,0.68,8.0,high,low
2252,11,health,3,chocolate,1.62,1.0,high,high
2253,11,health,4,cake,0.86,1.0,high,low
2254,11,health,5,peanut butter,2.65,6.0,low,low
2255,11,health,6,mango,2.11,5.0,low,low
2256,11,health,7,popcorn,,,low,low
2257,11,health,8,cheese,1.28,3.0,high,low
2258,11,health,9,burger,0.79,1.0,high,high
2259,11,health,10,candy,3.93,7.0,high,low
2260,11,health,11,cheese,3.51,2.0,high,low
2261,11,health,12,pasta,2.11,2.0,low,high
2262,11,health,13,lettuce,3.76,10.0,low,high
2263,11,health,14,nuts,2.6,10.0,low,high
2264,11,health,15,waffles,2.44,2.0,low,low
2265,11,health,16,granola,0.75,3.0,low,low
2266,11,health,17,eggs,0.74,8.0,low,low
2267,11,health,18,peanut butter,2.69,8.0,low,low
2268,11,health,19,watermelon,3.24,5.0,low,high
2269,11,health,20,candy,,,high,low
2270,11,health,21,eggs,1.09,1.0,low,low
2271,11,health,22,bacon,2.9,1.0,low,high
2272,11,health,23,burger,3.78,7.0,high,high
2273,11,health,24,peanut butter,3.04,8.0,low,low
2274,11,health,25,syrup,3.78,4.0,low,low
2275,11,health,26,beef,1.48,10.0,high,high
2276,11,health,27,watermelon,1.54,9.0,low,high
2277,11,health,28,carrot,2.74,2.0,high,high
2278,11,health,29,onion rings,2.64,7.0,low,low
2279,11,health,30,cranberries,3.71,2.0,high,low
2280,11,health,31,pasta,0.72,5.0,low,high
2281,11,health,32,pear,2.7,1.0,high,high
2282,11,health,33,granola,0.65,3.0,low,low
2283,11,health,34,pear,,,high,high
2284,11,health,35,eggs,1.39,3.0,low,low
2285,11,health,36,chocolate,3.23,9.0,high,high
2286,11,health,37,nuts,3.29,2.0,low,high
2287,11,health,38,steak,1.91,10.0,high,low
2288,11,health,39,apple,3.67,8.0,high,low
2289,11,health,40,watermelon,0.63,4.0,low,high
2290,11,health,41,apple,2.25,6.0,high,low
2291,11,health,42,onion rings,0.51,6.0,low,low
2292,11,health,43,watermelon,2.79,10.0,low,high
2293,11,health,44,steak,3.93,2.0,high,low
2294,11,health,45,pasta,2.04,1.0,low,high
2295,11,health,46,salmon,1.79,3.0,low,low
2296,11,health,47,cucumber,0.5,9.0,low,high
2297,11,health,48,milk,2.07,8.0,low,high
2298,11,health,49,grapes,2.98,9.0,high,high
2299,11,health,50,banana,3.98,7.0,low,low
2300,11,health,51,turkey,2.53,8.0,high,low
2301,11,health,52,broccoli,1.41,6.0,low,high
2302,11,health,53,tofu,3.71,2.0,low,high
2303,11,health,54,candy,3.78,2.0,high,low
2304,11,health,55,chicken,2.55,8.0,low,low
2305,11,health,56,popcorn,2.11,6.0,low,low
2306,11,health,57,waffles,3.63,1.0,low,low
2307,11,health,58,cake,3.52,8.0,high,low
2308,11,health,59,nuts,2.56,10.0,low,high
2309,11,health,60,cranberries,2.49,1.0,high,low
2310,11,health,61,eggs,0.51,4.0,low,low
2311,11,health,62,ice cream,3.72,6.0,high,low
2312,11,health,63,cucumber,3.98,6.0,low,high
2313,11,health,64,banana,2.09,9.0,low,low
2314,11,health,65,peach,2.58,4.0,high,low
2315,11,health,66,mango,3.02,10.0,low,low
2316,11,health,67,rice,1.45,5.0,low,low
2317,11,health,68,yogurt,1.48,6.0,low,high
2318,11,health,69,peanut butter,1.05,3.0,low,low
2319,11,health,70,cucumber,2.83,3.0,low,high
2320,11,health,71,turkey,3.41,5.0,high,low
2321,11,health,72,eggs,1.12,10.0,low,low
2322,11,health,73,cereal,2.79,9.0,high,high
2323,11,health,74,bacon,,,low,high
2324,11,health,75,kale,2.91,1.0,low,high
2325,11,taste,1,toast,1.2,2.0,high,high
2326,11,taste,2,waffles,1.19,6.0,low,low
2327,11,taste,3,chicken,2.94,8.0,low,low
2328,11,taste,4,pear,1.43,4.0,high,high
2329,11,taste,5,nuts,2.34,2.0,low,high
2330,11,taste,6,mango,1.26,4.0,low,low
2331,11,taste,7,peach,3.83,2.0,high,low
2332,11,taste,8,toast,2.73,4.0,high,high
2333,11,taste,9,cookie,1.02,9.0,high,high
2334,11,taste,10,milk,3.03,5.0,low,high
2335,11,taste,11,toast,3.06,7.0,high,high
2336,11,taste,12,rice,0.8,8.0,low,low
2337,11,taste,13,burger,3.51,1.0,high,high
2338,11,taste,14,spinach,1.08,2.0,low,low
2339,11,taste,15,banana,1.1,10.0,low,low
2340,11,taste,16,waffles,2.26,2.0,low,low
2341,11,taste,17,peanut butter,1.94,10.0,low,low
2342,11,taste,18,steak,1.82,10.0,high,low
2343,11,taste,19,spinach,3.06,3.0,low,low
2344,11,taste,20,yogurt,3.78,2.0,low,high
2345,11,taste,21,pasta,3.28,2.0,low,high
2346,11,taste,22,chicken,1.19,3.0,low,low
2347,11,taste,23,toast,3.32,4.0,high,high
2348,11,taste,24,beef,3.2,3.0,high,high
2349,11,taste,25,pizza,3.69,6.0,high,low
2350,11,taste,26,cucumber,0.88,6.0,low,high
2351,11,taste,27,cake,1.68,9.0,high,low
2352,11,taste,28,waffles,0.63,6.0,low,low
2353,11,taste,29,beef,1.77,6.0,high,high
2354,11,taste,30,bacon,3.84,8.0,low,high
2355,11,taste,31,waffles,3.93,2.0,low,low
2356,11,taste,32,spinach,2.96,2.0,low,low
2357,11,taste,33,onion rings,2.97,10.0,low,low
2358,11,taste,34,bacon,1.67,3.0,low,high
2359,11,taste,35,steak,1.79,1.0,high,low
2360,11,taste,36,popcorn,2.27,3.0,low,low
2361,11,taste,37,mango,2.88,8.0,low,low
2362,11,taste,38,eggs,2.17,8.0,low,low
2363,11,taste,39,kale,2.5,2.0,low,high
2364,11,taste,40,spinach,2.07,3.0,low,low
2365,11,taste,41,milk,3.07,10.0,low,high
2366,11,taste,42,broccoli,3.78,1.0,low,high
2367,11,taste,43,chocolate,2.85,4.0,high,high
2368,11,taste,44,syrup,3.38,2.0,low,low
2369,11,taste,45,apple,2.08,2.0,high,low
2370,11,taste,46,apple,1.85,4.0,high,low
2371,11,taste,47,peanut butter,3.74,9.0,low,low
2372,11,taste,48,ice cream,3.17,10.0,high,low
2373,11,taste,49,lettuce,1.09,4.0,low,high
2374,11,taste,50,peanut butter,0.62,2.0,low,low
2375,11,taste,51,cranberries,0.59,8.0,high,low
2376,11,taste,52,ice cream,2.6,6.0,high,low
2377,11,taste,53,steak,1.8,4.0,high,low
2378,11,taste,54,yogurt,3.74,8.0,low,high
2379,11,taste,55,carrot,3.48,3.0,high,high
2380,11,taste,56,milk,1.17,3.0,low,high
2381,11,taste,57,shrimp,1.69,10.0,high,high
2382,11,taste,58,watermelon,1.32,9.0,low,high
2383,11,taste,59,burger,0.71,7.0,high,high
2384,11,taste,60,popcorn,0.52,5.0,low,low
2385,11,taste,61,spinach,3.06,7.0,low,low
2386,11,taste,62,lettuce,2.38,8.0,low,high
2387,11,taste,63,grapes,3.14,9.0,high,high
2388,11,taste,64,bacon,3.23,2.0,low,high
2389,11,taste,65,ice cream,3.37,7.0,high,low
2390,11,taste,66,grapes,0.75,5.0,high,high
2391,11,taste,67,nuts,0.59,1.0,low,high
2392,11,taste,68,watermelon,0.68,4.0,low,high
2393,11,taste,69,burger,1.94,1.0,high,high
2394,11,taste,70,yogurt,2.98,7.0,low,high
2395,11,taste,71,nuts,2.32,10.0,low,high
2396,11,taste,72,salmon,3.48,1.0,low,low
2397,11,taste,73,grapes,0.55,3.0,high,high
2398,11,taste,74,apple,0.77,8.0,high,low
2399,11,taste,75,onion rings,3.48,3.0,low,low
2400,11,choice,1,apple,3.05,5.0,high,low
2401,11,choice,2,salmon,2.88,1.0,low,low
2402,11,choice,3,pear,3.13,10.0,high,high
2403,11,choice,4,cake,3.07,3.0,high,low
2404,11,choice,5,ice cream,3.76,7.0,high,low
2405,11,choice,6,beef,3.0,2.0,high,high
2406,11,choice,7,pear,2.82,5.0,high,high
2407,11,choice,8,pizza,3.03,6.0,high,low
2408,11,choice,9,nuts,1.03,10.0,low,high
2409,11,choice,10,soda,1.48,6.0,low,high
2410,11,choice,11,onion rings,3.12,10.0,low,low
2411,11,choice,12,onion rings,2.08,9.0,low,low
2412,11,choice,13,pear,1.29,3.0,high,high
2413,11,choice,14,onion rings,0.65,9.0,low,low
2414,11,choice,15,popcorn,3.67,5.0,low,low
2415,11,choice,16,salmon,3.39,1.0,low,low
2416,11,choice,17,bacon,0.59,7.0,low,high
2417,11,choice,18,cake,0.58,5.0,high,low
2418,11,choice,19,pear,1.49,2.0,high,high
2419,11,choice,20,milk,2.66,7.0,low,high
2420,11,choice,21,peanut butter,2.74,1.0,low,low
2421,11,choice,22,eggs,3.83,6.0,low,low
2422,11,choice,23,peanut butter,3.24,2.0,low,low
2423,11,choice,24,beans,3.88,7.0,low,high
